MISSING a
a2-action-kernels-are-recursive	claim	Every type [A_2] action has a recursive kernel, so every action image has solvable word problem	**OPEN.**
a2-group-embeds-in-full-group-of-its-rs-two-graph	claim	A type rotating group acting freely on the vertices of an Ã₂ building embeds in the topological full group of its Robertson–Steger 2-graph groupoid	**ESTABLISHED** (2026-09-18) by `a2-group-embeds-in-rs-two-graph-geometric-proof`
MISSING algebra-boone-hig
algebra-boone-higman-conjecture	claim	Every finitely generated associative algebra with solvable word problem embeds in a finitely presented simple algebra	**OPEN.** Let `K` be a computable field, e
all-hyperbolic-groups-lie-in-one-fp-simple-group	claim	One finitely presented simple group contains every hyperbolic group	**OPEN.** There is a finitely presented simple group containing a copy of every
all-hyperbolic-groups-one-fp-simple-host-via-nv	route	If every hyperbolic group lies in some nV, the common Brin-Thompson host contains them all	
almost-all-one-relator-groups-satisfy-boone-higman	claim	One-relator groups meeting the Sapir--Spakulova or Brown ascending-HNN criteria embed in simple groups of type F_infinity (the generic statement is not new)	**ESTABLISHED** through `almost-all-one-relator-groups-bh-proof`
almost-automorphism-torsion-subgroups-are-rf	claim	Every finitely generated torsion subgroup of the almost automorphism group of a rooted regular tree is residually finite, so these groups, all Higman–Thompson groups and all Röver–Nekrashevych groups contain no infinite finitely generated group of finite exponent	**ESTABLISHED (2026-09-18)** through `almost-automorphism-torsion-subgroups-are-rf-proof`
aperiodic-full-groups-lift-along-factor-maps	claim	The topological full group of an aperiodic Cantor system embeds in the full group of every extension, by lifting cocycles along the factor map	**ESTABLISHED** (lane proof below, elementary; not independently reviewed; no novelty claimed)
arithmetic-lie-lattices-have-faithful-bs-members	claim	Every arithmetic lattice in a semisimple Lie group has a faithful Hecke member in its Baumslag--Solitar class, so the whole class lies in the permutational Boone--Higman class; this includes closed surface groups	**ESTABLISHED** through `arithmetic-lie-lattices-faithful-bs-proof` (lane proof; referee a
arithmetic-nsp-lattices-have-faithful-bs-members	claim	A commensurator element with no power in the lattice gives a faithful Hecke HNN extension of any torsion-free lattice with the normal subgroup property	**ESTABLISHED** through `arithmetic-nsp-faithful-bs-member-proof` (lane proof,
MISSING arti
artin-groups-satisfy-boone-higman	claim	Every Artin group with solvable word problem embeds in a finitely presented simple group	**OPEN.** Every Artin group with solvable word problem embeds in a finitely
