# Sentence assignments for the current non-MF manuscript.
# key<TAB>status<TAB>decls<TAB>note
# Generated census reports are rebuilt with scripts/sentence_census.py.
# This overlay is reviewed manually. Unassigned and partial rows are retained
# when a printed assertion has no exact proof; they must not be made green by
# copying the nearest theorem name. Stale sentences are not retained as rows.
00691a0fd65c	formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_ultrafilterTraceIsTracialStateOnCorona GroupApproximation.Manuscript.NonMFSentences.norm_ultrafilterNormalizedTraceAdd_le GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_ultrafilterNormalizedTraceWellDefined	rows/sec2-sentences.tsv: sec2-sentences SUPERSEDES: |tr_{r_n}(x)| ≤ ‖x‖ survives ultralimit and quotient, so τ descends to the corona. LANDED 4bc478e03, compiled 0911-221323 (ring-b-end); module not yet wired. [census merge 4c3d9dd02]
013d2e0e8b4a	formalized	GroupApproximation.CliffordWitnessDirectDefect.manuscriptMapSignEqOneOfIsOperatorMFTarget	"So Theorem compression-criterion applies to the countable group W with L=Gamma and K=<epsilon>: every homomorphism from W to an MF group is trivial on epsilon." Already-landed carrier (leanverified).
017719ec2a80	formalized	GroupApproximation.Manuscript.NonMFSentences.FullDefectUniversalRoute.printedLeavittAlgebraFullDefectRankTwo_byUniversalGroup	rows/ms-inverses-3.tsv: ms-inverses-3: tex 1015-1016, L_k(1,m) case via completeMatrixFamily_full and the printed-route theorem. LANDED 72c47f30a [census merge 4c3d9dd02]
01d34ed18b0a	formalized	GroupApproximation.NinetyNineProblems.manuscriptCanonicalMaximalTraceNotIsQuasidiagonalTraceOfNotIsOperatorMF GroupApproximation.NinetyNineProblems.canonicalMaximalTrace_amenable_not_isQuasidiagonalTrace_of_not_isOperatorMF	thm:factorization-nonmf-trace statement: not-MF implies canonical trace not quasidiagonal, in particular an amenable-but-not-quasidiagonal trace when tau_G is amenable. New row (2026-09-07). The additional named current marker(s) carry the corresponding printed thm:factorization-nonmf-trace conclusion(s); these replace no missing proof.
0239ca7d2b5e	definition	GroupApproximation.Manuscript.NonMFSentences.cornerCoronaUnitaryHom	rows/sec2-sentences.tsv: sec2-sentences: Θ̂ as a group homomorphism G →* U(Q_r) from the corner representation (W_n); π is the lift along maximalGroupCStar_existsUnique_lift_allUniverses of Θ̂|_K. LANDED 4bc478e03, compiled 0911-221323 (ring-b-end); module not yet wired. [census merge 4c3d9dd02]
02b6bf87400f	formalized	GroupApproximation.Manuscript.NonMF.PrintedFournierFacioData.conjFactor GroupApproximation.Manuscript.NonMF.PrintedFournierFacioData.commutator_simpleFactor_eq GroupApproximation.Manuscript.NonMF.PrintedFournierFacioData.commutator_conjFactor_eq	rows/sec5-sentences.tsv: S = tJt^-1; J and S perfect. LANDED 536ff42ac [census merge 4c3d9dd02]
0317786bea4d	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.FullDefectRingEJZUnconditional.manuscriptFullComplementaryIdempotentsRankTwoAllCharacteristics	rows/ms-intro-2.tsv: ms-intro-2: re-pointed. The programme carrier's theorem clause PrintedFullComplementaryIdempotents covers n >= 4; the sentence says every n >= 2, which is PrintedFullComplementaryIdempotentsRankTwo exactly (countable R, ts = 1, 1 - st full, every homomorphism from EL_n(R) to an MF group trivial). Closed (#audit_closed_axioms) and root-imported. Ledger LANDED 2185fb750. [census merge 4c3d9dd02]
05233e222ae6	formalized	GroupApproximation.Manuscript.NonMFSentences.RankTwoPrintedSteps.manuscriptSentence_rankTwoUpperAndLowerRoots	rows/sec3-sentences.tsv: lem:rank-two proof: e12(r) = e12(vwr)e12(fr) in N for every r; conjugating by e12(1)e21(-1)e12(1) (ElementaryWeyl.weyl 0 1, literal word) gives e21(R) <= N; N = EL2(R). LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
053b6de1fe6b	definition	GroupApproximation.Manuscript.NonMFSentences.RankTwoPrintedSteps.printedN	rows/sec3-sentences.tsv: lem:rank-two proof: N = normal closure of D in EL2(R). LANDED e2a6257a2, COMPILED probe 0911-205500-38274 (thm-d, base 9b7fea5f4) [census merge 4c3d9dd02]
0546c4f445c0	definition	GroupApproximation.MaximalCStarKazhdanProjection.KazhdanData.projection GroupApproximation.MaximalCStarProperCompression.StrictKazhdanCompression.proj GroupApproximation.MaximalCStarProperCompression.StrictKazhdanCompression.shift	These definitions are the image of the Kazhdan spectral projection in the maximal algebra and the canonical unitary of t used throughout the proposition proof.
064a055d945c	structural	GroupApproximation.OpAlmostRepresentation	The theorem quantifies over an operator-norm asymptotic representation. [carried across the 2026-08-25 copy-edit: same sentence modulo hyphenation/spacing]
