732be542bd63	formalized	GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreeCycleR GroupApproximation.BilateralThreeCell.Cell.r GroupApproximation.Manuscript.NonMF.BilateralB.rDiag	printed r formula, r invertible, r sends levels -1->-2->-3->-1 (left action and conjugation of f_{-j,-j}), W = diag(u,u,u)diag(1,1,r); unconditional at R_X
f60fa6d3b787	formalized	GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreeRActsOutsidePCentralizesL	p(r-1)=(r-1)p=0; ra=ar=a for a in S; diag(1,1,r) commutes with every element of L=coreGroup S
4a343ef108b1	formalized	GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreeWConjugatesL	W L W^-1 subset L; W e_ij(a) W^-1 = e_ij(uau^-1), uau^-1 = sat in S for a in S
0fa967251251	formalized	GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreeWFixesLevels	third diagonal entry of W is ur, commuting with f_{-1,-1}, f_{-2,-2} and f_{-1,-2}
4a0223a24da4	definition	GroupApproximation.BilateralThreeCell.Cell.c GroupApproximation.BilateralThreeCell.Cell.ell GroupApproximation.BilateralThreeCell.Cell.y GroupApproximation.BilateralThreeCell.Cell.z GroupApproximation.BilateralThreeCell.Cell.B GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreePut	definitions of c, ell, y, z, B; endpoint records the printed formulas (0-indexed) and L = range of the corner embedding of EL_3(S)
4f649a2dcbfa	formalized	GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreeCInCentralizer	c in B commuting with L, and the display WcW^-1=e13(f_{0,-2}), [WcW^-1,ell]=e23(-f_{0,-2}), [y,delta]=z^-1
cd7908a482b5	formalized	GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreeZInDefect	z in B and <z> in printedDefect(L inside B), via printed defect generators
15fba9954989	formalized	GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreeZCommutes	z commutes with L, W, c, y; p f_{-1,-2} = f_{-1,-2} p = 0 (supports outside P); ur commutes with f_{-1,-2} (levels fixed)
e94a87793eb1	formalized	GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreeZCentralOrderChar	under printed D=P\T(P) nonempty (tex 1550): <z> <= B, central in B, nontrivial, finite, card = orderOf z = char k
3550126258fb	formalized	GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreeCompressionKillsZ	standing hypothesis X compact metrizable (tex 1345); every MF hom from B, and from GL_3(R_X), kills z; uses closed EJZ property (T) for EL_3(S) (hasKazhdanPropertyT_bilateralCoreGroup) and the compression criterion
10fe7a237145	formalized	GroupApproximation.Manuscript.NonMF.BilateralB.manuscriptSentence_bilateralThreeIdentitiesKillDefectRoot	[z,e31(f_{-2,0})]=e31(f_{-1,0}), [e23(f_{0,-1}),e31(f_{-1,0})]=e21(1_D), and every MF hom from GL_3(R_X) kills e21(d)
