a16637da7249	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedTorsionFreeTheorem_of_greendlinger	Abstract, torsion-free clause: thm:torsion-free as printed (TorsionFreePrinted.PrintedTorsionFreeTheorem) over hgreendlinger (GGT.VanKampen.RelativeGreendlingerQuasiGeodesicLeastAreaStatement) alone, as printedTorsionFreeTheorem_of_fourLeaves applied to HullSC.relativeIsoperimetricBridgeQuasiGeodesicEmbedded_closed (18682110d), KMSGroup.KotowskiOllivierClosed.kotowskiOllivier_closed (f65f99f17) and HydeLodha.finitelyPresentedInfiniteSimple_closed. retires open-predicate and buried-conditional GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedTorsionFreeTheorem_of_fourLeaves (superseded by printedTorsionFreeTheorem_of_greendlinger). LANDED 1edf0f7b4, PROBE GREEN 0913-063820-983
0f22bdbc4184	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedTorsionFreeTheorem_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedTorsionFreeFullMFRadical_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedTorsionFreeTheoremOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedTorsionFreeTheoremLimitSet_of_greendlinger	thm:torsion-free (line 284) as printed, in the radical form, at Osin's notion and at the limit-set notion, over hgreendlinger (GGT.VanKampen.RelativeGreendlingerQuasiGeodesicLeastAreaStatement) alone: the _of_fourLeaves forms applied to HullSC.relativeIsoperimetricBridgeQuasiGeodesicEmbedded_closed (18682110d), KMSGroup.KotowskiOllivierClosed.kotowskiOllivier_closed (f65f99f17) and HydeLodha.finitelyPresentedInfiniteSimple_closed. retires open-predicate and buried-conditional GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedTorsionFreeFullMFRadical_of_fourLeaves, GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedTorsionFreeTheoremOsin_of_fourLeaves and GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedTorsionFreeTheoremLimitSet_of_fourLeaves (each superseded by its _of_greendlinger form). The TheoremC forms are superseded by theoremc-retire's GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeFullMFRadical_of_greendlinger and GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeSimplified_of_greendlinger (TheoremCAssemblyGreendlingerLeaf, LANDED c5f953323, PROBE GREEN 0913-060950-64731). So this row retires open-predicate and buried-conditional GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeFullMFRadical_of_leastAreaInputs, GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeSimplified_of_leastAreaInputs, GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeFullMFRadical_of_leastAreaKOLeaves, GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeSimplified_of_leastAreaKOLeaves, GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeFullMFRadical_of_leastAreaZipFold and GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeSimplified_of_leastAreaZipFold. LANDED 1edf0f7b4, PROBE GREEN 0913-063820-983
dce7a9ff4e83	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebra_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebraOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebraLimitSet_of_greendlinger	cor:regular-nonmf-algebra (line 1718) along the printed proof, at Osin's notion and at the limit-set notion, over hgreendlinger (GGT.VanKampen.RelativeGreendlingerQuasiGeodesicLeastAreaStatement) alone: the _of_fourLeaves forms applied to HullSC.relativeIsoperimetricBridgeQuasiGeodesicEmbedded_closed (18682110d), KMSGroup.KotowskiOllivierClosed.kotowskiOllivier_closed (f65f99f17) and HydeLodha.finitelyPresentedInfiniteSimple_closed. retires open-predicate and buried-conditional GroupApproximation.Manuscript.NonMF.TorsionFreeSectionAssembly.manuscriptRegularNonMFAlgebra_of_hullLeaves_closedGO, GroupApproximation.Manuscript.NonMF.TorsionFreeSectionAssembly.manuscriptRegularNonMFAlgebraOsin_of_hullLeaves_closedGO, GroupApproximation.Manuscript.NonMF.TorsionFreeSectionAssembly.manuscriptRegularNonMFAlgebraLimitSet_of_hullLeaves_closedGO, GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedRegularNonMFAlgebra_of_fourLeaves, GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedRegularNonMFAlgebraOsin_of_fourLeaves and GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedRegularNonMFAlgebraLimitSet_of_fourLeaves (each superseded by the _of_greendlinger form at its notion). LANDED 1edf0f7b4, PROBE GREEN 0913-063820-983
7b1fa3182135	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebra_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebraOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebraLimitSet_of_greendlinger	cor:regular-nonmf-algebra (line 1718) over hgreendlinger (GGT.VanKampen.RelativeGreendlingerQuasiGeodesicLeastAreaStatement) alone, with the closed bridge, Kotowski-Ollivier and simple-group producers applied. retires open-predicate GroupApproximation.Manuscript.NonMF.TorsionFreeSectionAssembly.manuscriptRegularNonMFAlgebra_closedCitations (superseded by printedRegularNonMFAlgebra_of_greendlinger; its hFFF is fournierFacioParagraph_of_greendlinger). LANDED 1edf0f7b4, PROBE GREEN 0913-063820-983
8b1ec28a0e73	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebra_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebraOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebraLimitSet_of_greendlinger	cor:regular-nonmf-algebra (line 1718) over hgreendlinger (GGT.VanKampen.RelativeGreendlingerQuasiGeodesicLeastAreaStatement) alone, with the closed bridge, Kotowski-Ollivier and simple-group producers applied. LANDED 1edf0f7b4, PROBE GREEN 0913-063820-983
8aead549f1fe	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheorem_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheoremOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheoremLimitSet_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.hullSmallCancellationTorsionFreePrinted_of_greendlinger	thm:hull (line 1636) at Hull's Cayley-graph notion, at Osin's notion, at the limit-set notion and at a torsion-free ambient group, over hgreendlinger (GGT.VanKampen.RelativeGreendlingerQuasiGeodesicLeastAreaStatement) alone: the _of_fourLeaves forms applied to HullSC.relativeIsoperimetricBridgeQuasiGeodesicEmbedded_closed (18682110d). retires open-predicate and buried-conditional GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedHullTheorem_of_fourLeaves, GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedHullTheoremOsin_of_fourLeaves, GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedHullTheoremLimitSet_of_fourLeaves and GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.hullSmallCancellationTorsionFreePrinted_of_fourLeaves (each superseded by its _of_greendlinger form). LANDED 1edf0f7b4, PROBE GREEN 0913-063820-983
4895f03fdf5f	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheorem_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheoremOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullTheoremLimitSet_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.hullSmallCancellationTorsionFreePrinted_of_greendlinger	thm:hull (line 1636) over hgreendlinger (GGT.VanKampen.RelativeGreendlingerQuasiGeodesicLeastAreaStatement) alone, with HullSC.relativeIsoperimetricBridgeQuasiGeodesicEmbedded_closed (18682110d) applied. LANDED 1edf0f7b4, PROBE GREEN 0913-063820-983
bcc99703f838	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedHullProofParagraph_of_greendlinger	The paragraph after thm:hull (lines 1644-1648), TorsionFreeSectionSentencesFourLeaves.PrintedHullProofParagraph, over hgreendlinger (GGT.VanKampen.RelativeGreendlingerQuasiGeodesicLeastAreaStatement) alone: printedHullProofParagraph_of_fourLeaves applied to HullSC.relativeIsoperimetricBridgeQuasiGeodesicEmbedded_closed (18682110d). retires open-predicate and buried-conditional GroupApproximation.Manuscript.NonMF.TorsionFreeSectionSentencesFourLeaves.printedHullProofParagraph_of_fourLeaves (superseded by printedHullProofParagraph_of_greendlinger). LANDED 1edf0f7b4, PROBE GREEN 0913-063820-983
2f55113239ce	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedSaturation_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedSaturationOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedSaturationLimitSet_of_greendlinger	lem:saturation (line 1650) as printed, at Osin's notion and at the limit-set notion, over hgreendlinger (GGT.VanKampen.RelativeGreendlingerQuasiGeodesicLeastAreaStatement) alone: the _of_fourLeaves forms applied to HullSC.relativeIsoperimetricBridgeQuasiGeodesicEmbedded_closed (18682110d). retires open-predicate and buried-conditional GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedSaturation_of_fourLeaves, GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedSaturationOsin_of_fourLeaves and GroupApproximation.Manuscript.NonMF.TorsionFreeFourLeaves.printedSaturationLimitSet_of_fourLeaves (each superseded by its _of_greendlinger form). LANDED 1edf0f7b4, PROBE GREEN 0913-063820-983
2d1cd22e5f49	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedSaturationPairAndHullAgain_of_greendlinger	In the proof of lem:saturation, the pair h1, h2 and thm:hull again (lines 1662-1665), TorsionFreeSectionSentencesFourLeaves.PrintedSaturationPairAndHullAgain, over hgreendlinger (GGT.VanKampen.RelativeGreendlingerQuasiGeodesicLeastAreaStatement) alone: printedSaturationPairAndHullAgain_of_fourLeaves applied to HullSC.relativeIsoperimetricBridgeQuasiGeodesicEmbedded_closed (18682110d). retires open-predicate and buried-conditional GroupApproximation.Manuscript.NonMF.TorsionFreeSectionSentencesFourLeaves.printedSaturationPairAndHullAgain_of_fourLeaves (superseded by printedSaturationPairAndHullAgain_of_greendlinger). LANDED 1edf0f7b4, PROBE GREEN 0913-063820-983
