LINE:1139	formalized	GroupApproximation.JacobsonLaurent.manuscriptSentence_laurentElementaryResiduallyFiniteMF GroupApproximation.JacobsonLaurent.isOperatorMF_of_injective_into_binaryLaurentGL	"the quotient EL_n(F_2[z,z^{-1}]) is residually finite, so MF": Mal'cev for the finitely generated Laurent ring, then RF => MF. LANDED dd809cfb0 (compiled, probe 0911-210012-67515)
LINE:1145	formalized	GroupApproximation.FinitaryLinear.manuscriptSentence_binarySLUnionInfiniteSimpleLocallyFinite	"an infinite simple locally finite group" for the printed union of SL_N(F_2): finitary group over F_2 is simple (Preusser, proved in repo), infinite, locally finite. LANDED 710cc4c94 (compiled, probe 0911-210613-3270)
LINE:1131	definition	GroupApproximation.FinitaryLinear.binaryGLfs GroupApproximation.FinitaryLinear.mem_binaryGLfs_iff	GL_fs(V^n): automorphisms g of V^n with g - I of finite matrix support in the standard basis. LANDED 765c0196c (compiled, probe 0911-211942-86799)
LINE:1151	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankTwo.manuscriptSentence_finiteSubgroupAdmitsNoProperCompression	"A finite subgroup L of a group G admits no proper compression, since uLu^{-1} <= L forces uLu^{-1} = L; then uC_G(L)u^{-1} = C_G(L) and D_G(L) = 1". LANDED 445d77ea2 (compiled, probe 0911-205347-32113)
LINE:1147	partial	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankTwo.manuscriptSentence_kazhdanSubgroupFinite	printed deduction (finite image + locally finite kernel of finite index => finite) proved for every homomorphism with locally finite kernel into a group whose Kazhdan subgroups are finite; the J instance and GHW Theorem 4 at printed generality pending. LANDED 445d77ea2 (compiled, probe 0911-205347-32113)
LINE:1145	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankFour.manuscriptSentence_fourthCoordinateMakesCompressionInvertible	"The rank four is three plus one." LANDED 8e0bf35e2 (compiled, probe 0911-204249-81394)
LINE:1155	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankFour.manuscriptSentence_threeCoordinatesCarryPropertyT GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonRankFour.manuscriptSentence_fourthCoordinateMakesCompressionInvertible	"Three coordinates carry property (T) [EJZ Thm 1.1], and the fourth makes the compression by s invertible." LANDED 8e0bf35e2 (compiled, probe 0911-204249-81394)
LINE:1146	partial	GroupApproximation.Haagerup.HasHaagerupProperty GroupApproximation.Haagerup.kazhdanHaagerupFinite GroupApproximation.TreeAction.exists_dist_bound_of_hasKazhdanPropertyT	GHW Theorem 4 at the printed generality (every countable subgroup of GL_2 over a field) not yet proved: Haagerup property defined, (T) + Haagerup => finite via Delorme, (T) acting on a tree => bounded orbits. LANDED 8e0bf35e2 (compiled, probe 0911-204249-81394)
LINE:1131	formalized	GroupApproximation.FinitaryLinear.manuscriptSentence_finiteSupportStrongerThanFiniteRank	"a condition stronger than finite rank of g - I": finite matrix support implies finite rank of g - I, and a rank-one transvection of V^n with infinite matrix support shows the converse fails. LANDED 3c03dd16c (compiled, probe 0911-213524-142)
LINE:1135	formalized	GroupApproximation.FinitaryLinear.manuscriptSentence_binaryGLfsProductOfTransvections	"Over F_2 every element of GL_fs(V^n) is a product of transvections": GL_fs(V^n) is generated by the basis transvections, each an involution. LANDED 787ebf06f (compiled, probe 0911-214516-65311)
LINE:1146	partial	GroupApproximation.JacobsonLaurent.hasHaagerupProperty_binaryLaurentGL GroupApproximation.JacobsonLaurent.finite_of_hasKazhdanPropertyT_of_haagerup GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonLaurentKazhdan.manuscriptSentence_kazhdanSubgroupFiniteLaurent GroupApproximation.Haagerup.hasHaagerupProperty_of_iUnion	GHW Theorem 4 proved for the printed target GL_2(F_2[z,z^{-1}]) (sum of the two Bruhat-Tits tree actions and determinant translations is proper; Delorme then gives finiteness of Kazhdan subgroups), and the Haagerup property passes to increasing unions; the printed generality (every countable subgroup of GL_2 over any field) is still open. LANDED 2634a5830 + c6fe9f035 + 787ebf06f (compiled, probes 0911-215917-91127 and 0911-214516-65311)
LINE:1122	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonQuotientLaurent	"J = F_2<s,t | ts=1> has 1-st != 0 of order two, while J/J(1-st)J = F_2[z,z^{-1}] != 0, so 1-st is not full": the symbol J -> F_2[z,z^{-1}] of banded shift operators is surjective with kernel J(1-st)J, which is proper. LANDED 71e6a0dc1 (compiled, probe 0911-222217-53098)
LINE:1127	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonShiftAction	"J acts faithfully on V by the shift, e = 1-st is the projection onto b_0, and JeJ is the ring of matrices with finitely many nonzero entries". LANDED 71e6a0dc1 (compiled, probe 0911-222217-53098)
LINE:1126	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonRadical	"For J the inclusion of Proposition prop:torsion-defect-ring is an equality": Rad_MF(EL_n(J)) = EL_n(J,JeJ) for n >= 4. LANDED c2c89c3fd (compiled, probe 0911-232435-14465)
LINE:1133	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonKernelFinitary	"The kernel of EL_n(J) -> EL_n(F_2[z,z^{-1}]) lies in GL_fs(V^n)." LANDED c2c89c3fd (compiled, probe 0911-232435-14465)
LINE:1136	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.blockAct_elGen_matUnit GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.blockAct_commutator_matUnit	"each transvection is a relative root e_ij(f_uv) or, inside one coordinate, the commutator [e_ik(f_uw), e_ki(f_wv)] of two" (with w = v). LANDED 7b3522d80 (compiled, probe 0911-225742-69737)
LINE:1138	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonKernelFinitary	"So EL_n(J,JeJ) is this kernel", acting on V^n as all of GL_fs(V^n). LANDED c2c89c3fd (compiled, probe 0911-232435-14465)
LINE:1141	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonRadical GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.radicalEquivSLUnion	display Rad_MF(EL_n(J)) = EL_n(J,JeJ) = union of SL_N(F_2) (n >= 4), an infinite simple locally finite group. LANDED c2c89c3fd (compiled, probe 0911-232435-14465)
LINE:1157	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_twoResultsComplementary	"The two results are complementary: fullness gives trivial MF images at every rank n>=2, torsion of the defect gives non-MF at rank four with no fullness." LANDED 7b3522d80 (compiled, probe 0911-225742-69737)
LINE:1148	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonSymbol.manuscriptSentence_jacobsonRankTwoKazhdanFinite GroupApproximation.Manuscript.OneSidedMFRadical.JacobsonLaurentKazhdan.manuscriptSentence_kazhdanSubgroupFiniteLaurent	"the kernel of GL_2(J) -> GL_2(F_2[z,z^{-1}]) is locally finite, so a Kazhdan subgroup of GL_2(J) has finite image ... and a locally finite subgroup of finite index, and is finite": the image is finite along the printed route (proved Haagerup property of GL_2(F_2[z,z^{-1}]) + Delorme); GHW at printed generality is the partial row 1146. LANDED 678807ad6 + f8b0f5d26 (compiled, probe 0912-000412-15344)
