# SK16 census lane (Lane 16 of gap-sk): one row per sentence of simple_kazhdan_sofic_group.tex at
# manuscript commit 22cdba8cb8a062eb4cb974524f6733ccbe1af69f, naming the landed GroupApproximation.Full.* endpoint first and then
# every other rooted declaration earlier rows named.  Sorts last, so it owns every key; rows of other
# lanes with a different status are dropped in metadata/SK_SENTENCE_OVERRIDES.tsv.
2e0bf7506f2a	formalized	GroupApproximation.Full.SK05.printedMainTheoremSK01 GroupApproximation.Full.SK05.main_printed_sk01 GroupApproximation.Full.SK13.sturmian_infinite_minimal	sk16 @22cdba8c: Full endpoint: SK05.printedMainTheoremSK01, SK05.main_printed_sk01, SK13.sturmian_infinite_minimal; earlier rows swarm-abstract-intro:formalized
4d5974e8776d	formalized	GroupApproximation.Full.SK05.printedMainTheoremSK01 GroupApproximation.Full.SK05.main_printed_sk01 GroupApproximation.Full.SK06.exists_gx_brownForm	sk16 @22cdba8c: Full endpoint: SK05.printedMainTheoremSK01, SK05.main_printed_sk01, SK06.exists_gx_brownForm; earlier rows swarm-abstract-intro:formalized
93bcebbc8293	formalized	GroupApproximation.Full.SK06.exists_gx_brownForm GroupApproximation.Full.SK05.printedMainTheoremSK01 GroupApproximation.Full.SK01.printedIsHyperlinear_of_isSofic GroupApproximation.SimpleKazhdanSofic.printedBrownOzawaPestovAnswer GroupApproximation.SimpleKazhdanSofic.printedGXAnswersBrownOzawaPestov_of_main GroupApproximation.SimpleKazhdanSofic.toeplitzSubshift_isMinimal GroupApproximation.SimpleKazhdanSofic.toeplitzSubshift_infinite GroupApproximation.SimpleKazhdanSofic.printedSimpleKazhdanSoficMain	sk16 @22cdba8c: Full endpoint: SK06.exists_gx_brownForm, SK05.printedMainTheoremSK01, SK01.printedIsHyperlinear_of_isSofic; earlier rows ms-intro-3:partial swarm-lef:formalized
ea436a85317e	formalized	GroupApproximation.Full.SK12.corLef_lefIffSubgroupOfSameTuringDegreeHost GroupApproximation.Full.SK12.corLef_hostWithSameTuringDegree GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.manuscriptSentence_lefIffSubgroupOfSimpleKazhdanExpanderLimitSameTuringDegree GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.exists_isLEFHost_sameTuringDegree GroupApproximation.Manuscript.SimpleKazhdanSofic.TuringHost.lefIffSubgroupOfSameTuringDegreeHost	sk16 @22cdba8c: Full endpoint: SK12.corLef_lefIffSubgroupOfSameTuringDegreeHost, SK12.corLef_hostWithSameTuringDegree; earlier rows swarm-abstract-intro:partial swarm-ea43-turing-host:formalized
11e5734b503c	formalized	GroupApproximation.Full.SK12.corHost_recursivelyPresentedInstances	sk16 @22cdba8c: Full endpoint: SK12.corHost_recursivelyPresentedInstances; earlier rows swarm-abstract-intro:formalized
562e5e07a357	structural		sk16 @22cdba8c: structural: no Full declaration; keeps the lanes' reading; earlier rows ms-intro-3:structural
5c1db38e8d0c	attribution	GroupApproximation.Full.SK06.exists_gx_brownForm	sk16 @22cdba8c: Full endpoint: SK06.exists_gx_brownForm; earlier rows ms-intro-3:attribution
5b6a5a222cdd	formalized	GroupApproximation.Full.A2Endpoint.ozawa_not_hasLocalLiftingProperty GroupApproximation.Full.SKRoot.intro_ozawa_thom GroupApproximation.Full.A2LocalLifting.not_hasLocalLiftingProperty_of_not_hasFactorizationProperty GroupApproximation.Full.A2Kirchberg.not_hasFactorizationProperty_of_isSimpleGroup_of_infinite_of_kazhdan GroupApproximation.Full.A2LocalLifting.HasLocalLiftingProperty	sk16 @22cdba8c: Ozawa's sentence (tex l.54-56): the full C*-algebra of an infinite simple Kazhdan hyperlinear group has no local lifting property, Full.A2Endpoint (from A2LocalLifting's no-LLP from no factorization and A2Kirchberg's theorem); root theorem SKRoot.intro_ozawa_thom; Brown's and Pestov's questions are credit; earlier rows swarm-abstract-intro:partial swarm-audit-ozawa-llp:formalized swarm-skrows-07:provenance
6e81aea57b64	formalized	GroupApproximation.Full.A2Endpoint.not_hasFactorizationProperty_of_kazhdan_of_not_residuallyFinite GroupApproximation.Full.A2Endpoint.exists_fg_kazhdan_lef_not_rf_not_fp_not_simple GroupApproximation.Full.A2Endpoint.not_isSimpleGroup_thomGroup_zmod GroupApproximation.Full.SKRoot.intro_ozawa_thom GroupApproximation.Full.A2Kirchberg.isResiduallyFinite_of_hasKazhdanPropertyT_of_hasFactorizationProperty	sk16 @22cdba8c: Thom's sentence (tex l.57-60): Kazhdan and not residually finite gives no factorization property (Kirchberg, Full.A2Kirchberg), a finitely generated Kazhdan LEF group that is not residually finite and lacks the factorization property (G_X x G_X), and Thom's group G_0(F_p[t,t^-1])/C is not simple, Full.A2Endpoint; root theorem SKRoot.intro_ozawa_thom; earlier rows swarm-abstract-intro:partial swarm-fp-simple-kazhdan:formalized
7fa04e9ea602	attribution		sk16 @22cdba8c: attribution: no Full declaration; keeps the lanes' reading; earlier rows swarm-abstract-intro:attribution
