197333c03a92	attribution		sk-lef-assembly @696c4b602: Gorjuskin and Schupp, Coulon--Fournier-Facio Theorem 1.5 and Higman's universal group are prior work used as context, not as a step of any proof in the note
8b4f6b0857f1	attribution		sk-lef-assembly @696c4b602: Kionke--Schesler Theorem 1.2 with Wilson's theorem is prior work used as context, not as a step
42f4246af4ac	attribution		sk-lef-assembly @696c4b602: the Kionke--Schesler question on simple amenable hosts is prior work
3670fa959e0e	structural	GroupApproximation.SimpleKazhdanSofic.PrintedLEFSubgroupCharacterization	sk-lef-assembly @696c4b602: roadmap to cor:lef, carried by its statement Prop
4cc7b9e7d709	attribution		sk-lef-assembly @696c4b602: the Boone--Higman theorem and Thompson's strengthening are quoted as the parallel of cor:lef's second statement, not used as a step
19d10ddcbec2	partial	GroupApproximation.SimpleKazhdanSofic.IsLEFHost GroupApproximation.SimpleKazhdanSofic.PrintedLEFSubgroupCharacterization GroupApproximation.SimpleKazhdanSofic.printedLEFSubgroupCharacterization_of_lamplighter GroupApproximation.SimpleKazhdanSofic.isLEF_of_embeds_isLEFHost	sk-lef-assembly @696c4b602: cor:lef first statement; LEFCharacterization ad79bfbc2 and LEFCharacterizationAssembly 2616814eb (probe 0914-084626-5847 GREEN, wire-queued). The "if" half is closed, and Part (i) is consumed as sk-lef-ultra's closed lefUltraproductEmbeddingStatement. The statement rests only on LEFLamplighterStatement (sk-lef-action)
01a45cdd9370	partial	GroupApproximation.SimpleKazhdanSofic.HasSolvableWordProblem GroupApproximation.SimpleKazhdanSofic.PrintedLEFSolvableWordProblemCharacterization GroupApproximation.SimpleKazhdanSofic.printedLEFSolvableWordProblemCharacterization_of_pieces GroupApproximation.SimpleKazhdanSofic.printedSolvableWordProblemHeredity	sk-lef-assembly @696c4b602: cor:lef second statement; LEFSolvableWordProblem eb53a0116 (probe 0914-084048-4317 GREEN, wire-queued). The "if" half is closed (heredity); the converse rests on LEFSolvableWordProblemEmbeddingStatement (sk-lef-ultra) and LEFLamplighterSolvableWordProblemStatement (this lane)
cc439ae277d4	partial	GroupApproximation.SimpleKazhdanSofic.PrintedCountableLEFHost GroupApproximation.SimpleKazhdanSofic.printedCountableLEFHost_of_lamplighter	sk-lef-assembly @696c4b602: first statement of cor:host over LEFLamplighterStatement alone (LEFCharacterizationAssembly 2616814eb)
9cdf19db0ef4	partial	GroupApproximation.SimpleKazhdanSofic.PrintedLEFFamilyHost GroupApproximation.SimpleKazhdanSofic.printedLEFFamilyHost_of_lamplighter GroupApproximation.SimpleKazhdanSofic.lefFamily_countableClasses_of_host GroupApproximation.SimpleKazhdanSofic.restrictedSumLEFStatement	sk-lef-assembly @696c4b602: second statement of cor:host. The "only if" half is closed; the "if" half is assembled over LEFLamplighterStatement alone, with the restricted sum closed (LEFRestrictedSum eb53a0116)
31ffcc3c38e6	partial	GroupApproximation.SimpleKazhdanSofic.PrintedRecursivelyPresentedLEFHost GroupApproximation.SimpleKazhdanSofic.printedRecursivelyPresentedLEFHost_of_lamplighter GroupApproximation.SimpleKazhdanSofic.recursivePresentationClassesStatement	sk-lef-assembly @696c4b602: last statement of cor:host over LEFLamplighterStatement alone. The two "for instance" clauses (f.p. RF groups; G_Y with recursive language) are not yet carried
61dddc00d418	formalized	GroupApproximation.SimpleKazhdanSofic.PrintedMarkedLimitSubgroupsLEF GroupApproximation.SimpleKazhdanSofic.printedMarkedLimitSubgroupsLEF GroupApproximation.SimpleKazhdanSofic.printedMarkedLimitLEFStatement GroupApproximation.isLEF_of_injective	sk-lef-assembly @696c4b602: limits of finite groups in the space of marked groups are LEF (ct-two-ended's printedMarkedLimitLEFStatement), and subgroups by isLEF_of_injective; closed, LEFCharacterization ad79bfbc2, wire-queued
31715e15544b	structural	GroupApproximation.SimpleKazhdanSofic.printedLEFSubgroupCharacterization_of_pieces GroupApproximation.SimpleKazhdanSofic.printedCountableLEFHost_of_pieces	sk-lef-assembly @696c4b602: closing sentence of the first two proof paragraphs, carried by the two assemblies
e6ac216a5107	formalized	GroupApproximation.SimpleKazhdanSofic.restrictedSumLEFStatement GroupApproximation.SimpleKazhdanSofic.restrictedSum GroupApproximation.SimpleKazhdanSofic.countable_restrictedSum GroupApproximation.SimpleKazhdanSofic.isLEF_restrictedSum GroupApproximation.SimpleKazhdanSofic.printedLEFFamilyHost_of_pieces	sk-lef-assembly @696c4b602: the restricted direct sum is countable and LEF because finite subsets lie in finite products (closed, LEFRestrictedSum eb53a0116); applying the first statement to it is the closed reduction printedLEFFamilyHost_of_pieces. The first statement it consumes is still partial (row cc439ae277d4)
4d817ab1caf8	formalized	GroupApproximation.SimpleKazhdanSofic.lefFamily_countableClasses_of_host GroupApproximation.ContinuumMultiplicity.countable_fg_subgroups GroupApproximation.ContinuumMultiplicity.countable_of_fg	sk-lef-assembly @696c4b602: a countable group has countably many f.g. subgroups (countable_fg_subgroups), used for the "only if" half of the second statement of cor:host
b88e89d11935	formalized	GroupApproximation.SimpleKazhdanSofic.RecursivePresentationClassesStatement GroupApproximation.SimpleKazhdanSofic.recursivePresentationClassesStatement GroupApproximation.SimpleKazhdanSofic.exists_code_dom_iff GroupApproximation.SimpleKazhdanSofic.CodeGroup	sk-lef-assembly @696c4b602: every recursively presented group is presented by its kernel, whose membership is the domain of a program c, so it is isomorphic to CodeGroup c; closed, LEFRecursivePresentationClasses 2616814eb, wire-queued
581584337a04	partial	GroupApproximation.SimpleKazhdanSofic.LEFLamplighterSolvableWordProblemStatement	sk-lef-assembly @696c4b602: the word problem of Delta decides equality in Lambda and computes the lamps; true on paper, no carrier yet, owner this lane (consumed by LEFLamplighterSolvableWordProblemStatement)
7bfa078c0bed	partial	GroupApproximation.SimpleKazhdanSofic.LEFLamplighterSolvableWordProblemStatement	sk-lef-assembly @696c4b602: words in the generators of G_Delta multiply out to matrices with entries sum_xi p_xi u_xi; no carrier yet, owner this lane
e3cd35e16e2f	partial	GroupApproximation.SimpleKazhdanSofic.LEFLamplighterSolvableWordProblemStatement	sk-lef-assembly @696c4b602: triviality is decided by evaluating the finitely many coefficient polynomials, as Omega is the full shift; no carrier yet, owner this lane
14148c1b4df0	partial	GroupApproximation.SimpleKazhdanSofic.LEFLamplighterSolvableWordProblemStatement GroupApproximation.SimpleKazhdanSofic.HasSolvableWordProblem	sk-lef-assembly @696c4b602: "So G_Delta has solvable word problem" is the piece LEFLamplighterSolvableWordProblemStatement, stated in LEFSolvableWordProblem eb53a0116; proof owned by this lane
