1789272655	11936	gk/lanes/w7-marker-nonlinear/artifact-tip.md	4ebd170f2b132abd501a43cc16b452024a68302b
1789272646	472	gk/lanes/w7-marker-nonlinear/msg-2.txt	bd12551b1ee314453ee997361bae709f7965fa16
1789272625	73863	gk/lanes/w3-strategist-gate/plan.md	7fd2ec495afd0410a7aa5be0d34f5715379f5925
1789272593	822	gk/lanes/w3-strategist-gate/msg17.txt	9e9f9047066a23be2f91bdfac55b92133732fac3
1789272538	31301	gk/lanes/w3-strategist-gate/synthesis.md	e66b29537e6528056dfd64417c6981280c7b60f0
1789272466	793	gk/lanes/w6-upg-separate/land2.log	58b1beff1aaeb6aba057afeb0c5b6c75dc9a3807
1789272429	642	gk/lanes/w6-upg-separate/dry2.log	02fa2b3e561e738c035c3d0c6a5ac9d71769b963
1789272418	23078	gk/lanes/w3-strategist-gate/monitor-seen.txt	3c7363c4cb51b99c4e85b698598a2ee7d08cde8a
1789272377	104	gk/lanes/w3-vf-linear/acks347.txt	9df96ab318b89c992eb443fc61e71385b70ea720
1789272367	815	gk/lanes/w3-vf-linear/msg-347.txt	d32a4cbd865ba1247664885624b368b723547720
1789272363	2340	gk/lanes/w3-vf-linear/sec34c.md	fb7b58d3579e602c6da46cef6430b774fcb3b53b
1789272299	56575	gk/RULES.md	67f3d3f1e3fc6e9688913708c6a43e3dd6374d88
1789272252	1376	gk/lanes/w7-vf-nonlinear/msg-land1.txt	6c55dd01dc462330627459a83d7629638f13ca4b
1789272241	395	gk/lanes/w6-upg-separate/msg2.txt	24a2997c77ac893ced61a1133817c4763ee81302
1789272215	18936	gk/lanes/w6-upg-separate/artifact.origin.md	0116f471c950481d828f2e74cd78c32842f231a0
1789272215	3211	gk/lanes/w6-upg-separate/claim-matrix-states.origin.md	7225a88f9f579a88d11f39d2aa664e70db143249
1789272213	951	gk/lanes/gk-cairn-steward/run22.sh	59666e404bab68511d92245b377ed182f69ba4ba
1789272195	798	gk/lanes/w7-vf-nonlinear/parent-edits.diff	b9aca5db859842208bed8cec7e7defe6dcecf36c
1789272170	5854	gk/lanes/w7-vf-nonlinear/old-parent.md	0e05b655f992c7ba44bccfb390171b0e141e4972
1789272168	6862	gk/lanes/w7-vf-nonlinear/origin-parent.md	ea2530868316296425f4a1d4f15a76fa47b66da1
1789272153	3173	gk/lanes/gk-cairn-steward/orph2.sh	02d0d6bbd99bd9f0254430592a08b7224dcbf474
1789272153	10495	gk/lanes/gk-cairn-steward/region-ids.txt	ddcbf43f494e6cf569f98db2a67c17a43d0dd26f
1789272130	1163	gk/lanes/w7-v-gate-c3/msg-2.txt	0a17301332eddfd91e96c8586a7f4a34abc0cb6c
1789272126	12305	gk/lanes/w7-v-gate-c3/gate-v3.md	a0c1a5b2f85411649f1b9c3aba74bac13669aa6f
1789271925	1375	gk/lanes/gk-cairn-steward/orph.sh	77b33b8ba205dc79fdb3d11b2c79176c84526e6a
1789271892	6862	gk/lanes/w7-two-patch-census/merged-reduction.md	ea2530868316296425f4a1d4f15a76fa47b66da1
1789271885	1679	gk/lanes/w7-two-patch-census/msg-2.txt	b3e9d70985598ea4a53ddc579e38d98d132548ad
1789271875	13909	gk/lanes/w7-v-gate-c3/art-v2.md	fe0a327bf918ac607794638efaf78ee81364cd17
1789271832	474	gk/lanes/gk-cairn-steward/msg-34.txt	a3c269f15ec31092a4b1976555bcf3c40fda2fa3
1789271828	5874	gk/lanes/w7-vf-nonlinear/node-two-patch-ternary-rules-reduce-to-linear-strictness.md	445839297fa2c4ebbdd77e81b4c772b054fd52ff
1789271806	11758	gk/lanes/w3-vf-linear/routes34/thompson-v-ternary-rank-functions-are-augmentation.md	c3c204b9ac5cf70432af3909976e5cb70715dad0
1789271759	209	gk/lanes/w3-vf-linear/acks34.txt	e40a87775878e25938698b882313977006fcf2aa
1789271754	1039	gk/lanes/w3-vf-linear/msg-34.txt	8ae55f0beaf2b95106660f56f3771d686430902c
1789271751	1148	gk/lanes/w7-sub-multiletter/msg-2.txt	4aad8bd63ecc9d5170ec7873a28408b1488e69a6
1789271750	1822	gk/lanes/w3-vf-linear/sec34b.md	b3d1b0f827591d3c7b5481b1e67da40b0c0a0611
1789271738	8768	gk/lanes/w3-vf-linear/sec34.md	c9d26abcd6d2abc244484752823305ce17647ce8
1789271712	19842	gk/lanes/w7-sub-multiletter/sub-claim-tip2.md	1f337f9142913d08ec8a03e762d8beee5bf0be02
1789271563	52693	gk/lanes/gk-cairn-steward/goal-poll.md	ede226d7925b2dc0d0ef3feaa1fa1bcf8860c0c9
1789271525	1476	gk/lanes/w7-gamma-b/msg-1.txt	dbc8ff4a982e2ae37fe5073257e19d3dee1a3ab9
1789271516	21598	gk/lanes/w7-gamma-b/crux.md	3482133b6590dfef01372a7f6b7ebc1c3a8614b8
1789271427	537	gk/lanes/w7-hnn-cocycle/msg2.txt	eb2df2ee7b0accf49e09a5dbbfa52b0a20faf06f
1789271407	1242	gk/lanes/w7-coset-shared-prime/msg-1.txt	6004aa88684552b1add952433e4dd3733beff658
1789271401	11303	gk/lanes/w7-v-cycle-c3/post3-thompson-v-ternary-rank-functions-are-augmentation.md	72c1748c7eba06c51c712b80b327d6e3ce00e17d
1789271400	5972	gk/lanes/w7-v-cycle-c3/post3-p-cycle-tree-invariance-cannot-force-order-char-law.md	8f47a98d210d651b42fe7ac93ccd1c663d7e7d68
1789271398	2084	gk/lanes/w7-v-cycle-c3/land3.log	d67a42bb367cf4960c50ab086539e4320a3e1f6b
1789271385	1418	gk/lanes/w7-wdw-fullness/msg-1.txt	4fbc45f32f6f0c76e442b3d72e12fef5cb4b9500
1789271377	1177	gk/lanes/w7-v-cycle-c3/dry3.log	2af65ed70100d91608d9d1a718b21149cacdd31e
1789271368	1340	gk/lanes/w7-hnn-cocycle/msg.txt	a463b5b91b9055f1f0a9a00f10a0781306cd0d7c
1789271354	5854	gk/lanes/w7-two-patch-census/live-reduction-now.md	0e05b655f992c7ba44bccfb390171b0e141e4972
1789271350	569	gk/lanes/gk-cairn-steward/st21.sh	19e8cbccf5825cb91f29fe2d6ea4816f3d0a20da
1789271332	954	gk/lanes/w7-2v-mixed-support/msg-4.txt	4d37946fee9b443c23da2e53236b40272554d8d7
1789271320	11303	gk/lanes/w7-v-cycle-c3/gate-tip4.md	72c1748c7eba06c51c712b80b327d6e3ce00e17d
1789271274	8717	gk/lanes/w7-v-cycle-c3/gate-tip4-orig.md	3cf951c3376e55dd8dfec9e93cba49330a2d9bc4
1789271253	614	gk/lanes/w7-hexagon-closing/msg-2.txt	6e86b424765d081e0e135f617fd773f88f2be367
1789271245	820	gk/lanes/w7-v-cycle-c3/msg-3.txt	78e7957bb873afd5c508cf488d553aaa7a9454c1
1789271235	3731	gk/lanes/gk-cairn-steward/check-21.txt	2e47fa2a205f5c4c3c8184b6b0c0b1c533d63e1e
1789271233	5972	gk/lanes/w7-v-cycle-c3/node-tip4.md	8f47a98d210d651b42fe7ac93ccd1c663d7e7d68
1789271231	9140	gk/lanes/w7-v-cycle-c3/tip5-v-rank-order-char-cycles-are-trivial-plus-regular.md	f4eeef271e61b764fca7481bb57704c1bc7068d4
1789271229	11159	gk/lanes/w7-v-cycle-c3/tip5-thompson-v-ternary-rank-functions-are-augmentation.md	b2a021e3947a85167667b995d12e29fa48a66499
1789271226	5523	gk/lanes/w7-v-cycle-c3/tip5-p-cycle-tree-invariance-cannot-force-order-char-law.md	2c24481a4e1a4120ae0aad37c1fe9bb218221193
1789271222	14641	gk/lanes/w7-v-cycle-c3/tip5-p-cycle-tree-rank-models-and-ternary-gate-2026-09-12.md	acd9ae31a9ce2ab21f62c4ff7ca7f61a01a8a111
1789271163	219	gk/lanes/w3-vf-nonlinear/land21.log	c25ac5e9c12e29db35b35986f1825828340bbac7
1789271154	375	gk/lanes/w3-vf-nonlinear/dry21.log	2cfade8b3c22744e18699ec71cd02f30a0c933ac
1789271067	13909	gk/lanes/w3-vf-linear/vg3-artifact.md	fe0a327bf918ac607794638efaf78ee81364cd17
1789271031	661	gk/lanes/w3-vf-nonlinear/msg-21.txt	0e79155353396439f8de04c26fe43cf9f8b95e60
1789271007	979	gk/lanes/w7-radu-gadget-b4/msg-1.txt	0308387930e72e7798a9620d88fc0039274970f4
1789270977	113	gk/lanes/w7-two-patch-census/i0_close.err	ce3092652f7cd54624ec282a0e3b4a87929333cb
1789270937	9117	gk/lanes/w7-inf-cancellative/inf.md	4983e3393b2790ea5a757b3c61d376b7f526ed67
1789270932	11159	gk/lanes/w7-v-gate-c3/gate-new.md	b2a021e3947a85167667b995d12e29fa48a66499
1789270885	2760	gk/lanes/w7-radu-gadget-b4/route-held.md	e91e286bad7dd64f3e67f2dc3c534e8575551273
1789270885	14641	gk/lanes/w7-v-cycle-c3/art-tip4.md	acd9ae31a9ce2ab21f62c4ff7ca7f61a01a8a111
1789270856	11548	gk/lanes/w7-two-patch-census/__pycache__/level2b.cpython-314.pyc	1009f536ae2fdd136ab950e8ba7be3099c6c3dbc
1789270856	9672	gk/lanes/w7-two-patch-census/__pycache__/i0_dp.cpython-314.pyc	0a444160f36e59e958ca052e55a69e06af419c5a
1789270846	10539	gk/lanes/w7-v-gate-c3/gate.md	5f460ac3e0879adcb5e49e1b19dc7bcec16c5403
1789270818	4524	gk/lanes/w3-vf-nonlinear/mx/full2.md	de6298661a6309140b867c384b9a3409c901e1f1
1789270817	5303	gk/lanes/w3-vf-nonlinear/mx/nonsurj2.md	a7b35d1f28544388bb274e24b9bb5d7faf18e6a2
1789270816	24064	gk/lanes/w3-vf-nonlinear/mx/art2.md	e55570e3774909f6ce8edbc9aef0cde4558ff503
1789270815	1316	gk/lanes/w7-v-gate-c3/msg-1.txt	ec15b8b2d0a32befc440833fb0e1ff065f8603fa
1789270814	978	gk/lanes/w7-hexagon-closing/msg-1.txt	414099fedb1c23073e4eb2e94ad3ccdb90f0e92e
1789270780	8717	gk/lanes/w3-vf-linear/routes33/thompson-v-ternary-rank-functions-are-augmentation.md	3cf951c3376e55dd8dfec9e93cba49330a2d9bc4
1789270780	426	gk/lanes/w3-vf-linear/acks33.txt	f88f344f2d7f63d8a62ce21d41bdeed2aaadec2b
1789270780	9140	gk/lanes/w3-vf-linear/routes33/v-rank-order-char-cycles-are-trivial-plus-regular.md	f4eeef271e61b764fca7481bb57704c1bc7068d4
1789270779	5523	gk/lanes/w3-vf-linear/routes33/p-cycle-tree-invariance-cannot-force-order-char-law.md	2c24481a4e1a4120ae0aad37c1fe9bb218221193
1789270763	190193	gk/lanes/w7-vf-nonlinear/established.txt	0e322bd7d050747680130d87610048e511820372
1789270757	89	gk/lanes/w7-two-patch-census/level2b.err	3feb00b5d94eb42a6dd05d9077abd67f3b7b7a9d
1789270753	380	gk/lanes/w3-vf-nonlinear/mx/ids.txt	ffd7e32a787ce095f717cd29f5453277f55822e0
1789270752	115810	gk/lanes/w3-vf-nonlinear/now-verif.md	758e6fb080051defcf62706eeb8825102c33bc61
1789270746	769	gk/lanes/w3-vf-linear/msg-33.txt	39a28512f387ebb05a820eeaf2feeba6677eb70e
1789270739	9019	gk/lanes/w3-vf-linear/sec33.md	027452959b1fbbeee1af26b466c69ab23406e307
1789270738	774	gk/lanes/w7-v-rank-split/msg-1.txt	e0faeacb31df1b4b06308b1e2de8d74ee2f84413
1789270665	1045	gk/lanes/w7-2v-mixed-support/msg-3.txt	a019da963f76fdc4b5db86723ae3ab560e0106f0
1789270663	1159	gk/lanes/w7-yh-rank-firewall/msg-1.txt	7b6cad8c52f1d852dbb0527c0a6ea33e7defa0fe
1789270637	1332	gk/lanes/w7-marker-nonlinear/msg-1.txt	ca587e7e635ab452860c4c7623233f5e1c871280
1789270616	847	gk/lanes/w7-radu-r4-linear/msg-1.txt	4fe89ee5577620c2ba43d2f7ce6632bcb0c0e688
1789270608	673	gk/lanes/w7-marker-nonlinear/marker-two-linear-data-writes-reduction-proof.md	0f7173f64fcc939117e353b7443a6f8121d94d8b
1789270607	9224	gk/lanes/w7-rokhlin-dichotomy/bernoulli-rokhlin-entropy-maximal-for-every-group.md	9dc2e8387d9c68b7fcda93c92c49aaa372103964
1789270605	1717	gk/lanes/w7-marker-nonlinear/marker-realizations-reduce-to-two-linear-data-writes.md	ff2aca75ec4d97d18db820d53f5956c57d4e32db
1789270599	726	gk/lanes/w7-el3j-presentation/msg-1.txt	af2965c10a75ed3f431e026f6fb55eb0c99a9b9a
1789270599	887	gk/lanes/w7-marker-nonlinear/data-exact-read-ancilla-words-translation-proof.md	7dde992f06d52e48d8e19249ea19c1e7d691717f
