w18-bs-last1	fpbs-high-girth-uniform-l2-patch	0	a763e25d3fdde4a2b0dac4ef308a92ac524e0003
w18-deligne-last1	deligne-finite-parameter-group-has-period-prime-to-three	0	36a2312d2e7388b0d42f4add550b9b8f61e7dec6
w18-gs-last1	strict-automaton-upsets-give-smaller-nonsurjunctive-sizes	0	9051ae5f3164113881254ac29c7b4e6c71d1b534
w18-bs-break	fpbs-price-one-forests-have-infinitely-many-components	0	4059494c1dc3b91533f4162208a897e170e351cf
w18-ptl-last1	thompson-v-mf-witnesses-are-dense-in-simple-adjoint-groups	0	5ee05cb9016e6ce0f8977c32226f7901f3d508bb
w18-bh-break	twisted-brin-thompson-towers-have-pi-k-complete-word-problems	0	7c9b2f497624402c02a24a9669b8d4d31cf5cd4d
w18-bh-pull	toeplitz-commutant-compression-detects-polynomial-pairs	0	738e16df249f1a98679dc1883a485eaeb18a0d64
w18-fp-last1	fpbs-mal-overfold-merges-never-help	0	f2dd4c1b9d02146337c276aabe02b3fb12328ff1
w18-bh-last1	decidable-group-algebras-have-fp-central-simple-hosts	0	972098382e073aac384ca87fa4239c28095202a4
w18-nh-last1	agent-leavitt-not-bcs-negative-root-corner	0	24360b20eec189858284e4cbdd6619890ee8205b
w18-deligne-pull	mod-s2-reducible-twist-relations-have-mass-divisible-by-fifteen	0	1cbc958ba341e9f10990776cc7c7c231cf03da90
w18-bs-pull	fpbs-percolation-kesten-normal-gap	0	254d98b2a423b4fed25497117dfe542c5808f48b
w18-gs-break	noninjective-letter-factors-force-squared-fiber-sizes	0	dea2f482e8e02e39318e6ca6d59f12c5ae37d9b8
w18-ptl-pull	cone-half-compression-defects-force-head-bound	0	e7f544bbaa5d8fd7327861e5dc7532944c773549
w18-ptm-break	cuntz-calkin-lifts-of-thompson-v-have-no-compression	0	58fca24ee2ed7d5e691840de75d6a004836a6b8f
w18-ptl-break	chromatic-codes-kill-marks-in-compact-metric-approximations	0	bfe3250a609e558f549c5ff8c394fe942ae3b91c
w18-ptm-last1	lifted-thompson-t-conjugate-template-codes-have-bounded-cliques	0	7790cd2940f677f2046872e986981b954b7b794f
w18-nh-pull	agent-leavitt-not-bcs-negative-root-corner	0	c5520913887832e99b20af1fdb063360fbf661bd
w18-nh-break	nonce-relation-hosts-force-root-or-q1-failure	0	e7f57f60c4b7a64ec44b34caf6786b4d03a6df25
w18-fp-break	fpbs-free-group-sandwich-cost-is-minimal-overgroup-rank	0	c1cf7b987c67518d9dbbe701a06a0affdb8f0240
w18-fp-pull	fpbs-mal-overfold-merges-never-help	0	b669dcbf37630655dbd14e503266c8ac7557de05
w18-gs-pull	constant-point-sft-domains-admit-no-post-surjective-covers	0	e8fa7f901c6a31d2e42bc861446a798d32a81758
w18-nh-follow	cone-half-compressions-have-graded-rigid-commutants	0	638302eb766e4120080ce0da51a79987f61bb351
w18-bh-follow	leavitt-algebras-contain-no-two-variable-polynomial-ring	0	f07fc189ddc99351364377c19f500fbbaf5c2d71
w18-nv-pull	wobbling-tau-subgroups-need-coamenable-infinite-index-subgroup	0	865a5d1f75078ef3bb7f5fa7e9ac7b897c02bf37
w18-deligne-follow	sp4-uq-free-subgroup-induced-quasireps-round	0	fd432a0073bf8de987d9aaa082825f95367000d8
w18-deligne-break	sl2-half-triple-cover-mf-iff-twisted-iwahori-opnorm-matching	0	ac8bb0e7b044070ab0f843299931f3a45eb9d6ed
