w20-bs-last1	fpbs-cs-barrier-hypothesis-fails-finite-free-capacity-normal	0	0e87f48c564d9115d9aae92176d0f85a7518d226
w20-bs-pull	fpbs-relative-threshold-is-quotient-l2-threshold	0	c62528c85f67864f3b25cf11bb624eb7d3924f0e
w20-bs-break	fpbs-tree-cayley-graphs-satisfy-identity-e	0	151c7110e05040cb80a070934e77e568abd936ad
w20-bh-last1	kms-tops-are-fp-transitive-self-similar-for-odd-p	0	a8612305fa03ff7b8dee6ddcb3925b70a6baa3fe
w20-bh-break	v-times-minimal-free-sft-alternating-full-groups-are-fp	0	3041973f14bedb4e7769f92cf63a0786f250be2d
w20-gs-break	affine-plus-defect-rule-is-injective-on-some-group	0	7797a57d16449953d345e343fa2b5513977cba05
w20-gs-pull	cp-is-equivalent-to-its-colliding-fragment	0	4391f68f7fdc91169c666c6ae86a2aa0e1d08e1b
w20-gs-last1	homomorphic-post-surjective-automata-are-automorphisms	0	15f6a3eff4e0dd8f22de6c13998e452cb0431ebb
w20-deligne-pull	deligne-homogeneous-bundle-models-die-at-lattice-residual	0	662bebba04e76b3004da71f11b42836e0cf59ec4
w20-deligne-break	mod-s2-exact-representations-have-an-opnorm-torelli-scalar-gap	0	c910e759b71bb9bad47ea2eddfbea8c811de566b
w20-bh-pull	cuntz-swindle-algebras-are-hochschild-acyclic	0	6670f7fee4d91220dd2d9a6a4c23efd4b3bb0ec7
w20-deligne-last1	deligne-universal-cover-lattice-is-not-mf	0	b7e4e6b9d220eac662ba3623d6a681394c2c475e
w20-fp-pull	fpbs-heavy-pair-is-automatic-via-one-loxodromic	0	b728b90c1d1098d6e64bd2ef49debad3dcc2e9aa
w20-fp-last1	fpbs-mal-overfold-merges-never-help	0	89fa5347f7035d946619303f6e81229b10223e58
w20-fp-break	fpbs-mal-overfold-merges-never-help	0	14265303d8ac368f0da2ae997cecf886b63a7ac1
w20-nh-last1	agent-leavitt-not-bcs-negative-root-corner	0	fa1b68e0f8e045e40cb71b93fe8ac503da04f4df
w20-ptm-break	chromatic-codes-kill-marks-in-every-bi-invariant-approximation	0	8c80bdaf9443a57005bbff51fb3768fd032565e8
w20-ptm-last1	lifted-thompson-t-chromatic-codes-force-t-nonhyperlinear	0	b86729cf29223018356e1e4141735b01ff86db85
w20-ptl-break	leavitt-root-corner-algebra-is-mf-null	0	8de72c1f69c7c91dfe028c5032a8fdc971c64080
w20-titz-last1	quotientless-rf-kernel-covers-are-central	0	680e0e8d726907987fd7e3605d4b13f743207fe7
w20-ugc-pull	robust-uniqueness-bounds-robust-kernel-rank	0	0c5c542439140c25eb0c1a7bf04a018abc9f9305
w20-titz-pull	torsion-free-sofic-extrinsic-kazhdan-defect-kernel	0	dcdbb506848a90dd0a4eaf04c03ce2283965842e
w20-ugc-break	unique-games-np-hard-below-the-padding-line	0	5f06e58fbdaf5d1119a99d20a86e5e5947c6b7c0
w20-titz-break	mapping-torus-radical-is-pseudo-orbit-recurrence	0	ae29056745a1b5c5d2137b72a6cfce4d47858502
w20-ptm-pull	thompson-t-pentagon-winding-rigidity	0	3354e57d41767ac2d109ea5081ecefe6f69c4fb0
w20-ugc-last1	dkkms-grassmann-2to1-test-is-locally-99-percent-rigid	0	8f5e42da76223cd45f437b306f700c2784e4b8bb
w20-z-pull	decidable-algebras-embed-in-z2-sft-boundary-product-hosts	0	f19ac5ffcebc78cf76ebef5836e9c9621d755e02
w20-nh-break	thompson-f-tensor-shift-pairs-have-bounded-commutator-ratio	0	d28500aabf1f4015e1bc4b4e97057562a29cd598
