w13-bs-last1	fpbs-continuity-route-needs-floor-premise	0	700e7eeb1bdc692f292f097ff1b5dd8d0fc4330a
w13-bh-pull	decidable-algebras-embed-in-z2-sft-boundary-product-hosts	0	0c27ced2e88f9af8e4848abd92f47771de1ca1ee
w13-bh-break	quantum-rigid-minimal-topfree-subshift-actions-are-amenable	0	cb93bec0aa09f6e35cc22d17322ac5289f479caf
w13-deligne-pull	deligne-nontrivial-maslov-opnorm-sectors-are-empty	0	0aa8f8d2439103b651faab911fe3ba59e27c457e
w13-ptl-break	property-t-free-leavitt-full-mf-radical	0	3bc1ee3da74d0da764cf12b91fdb9dd8ef2aa455
w13-bs-pull	fpbs-two-point-lq-threshold-gap-universal	0	1a5a648d806fdc696af6c21a081ec1ad0041bf1f
w13-bh-last1	shell-germ-algebra-fp-forces-fp-germ-group	0	080d2872091c96ad4224ecfe5f95deba35d5797d
w13-gs-break	binary-four-address-injective-automata-have-balanced-rules	0	ea8fd30646e3e83618e893ffde53e63a3f31d7a1
w13-nh-pull	agent-leavitt-not-bcs-negative-root-corner	0	0742a2f3016e178e513bef840002534b751f3ee6
w13-gs-pull	coset-field-rank-certificates-need-base-faithful-lamp-ranks	0	a107884c296756545398f6abb0944fb94ba200eb
w13-ptl-last1	property-t-free-jacobson-head-collapse	0	7d5cf635f7df3b37002523e0223ad32e8efa53c8
w13-deligne-break	deligne-triple-cover-exact-mf-radical	0	fbb94208c9d8bd501cc0997d80dcc13c453c613f
w13-fp-break	fpbs-bernoulli-fold-seeds-have-density-at-least-2-25	0	2776205ffd40e46b05d5ffe67f9c78f128953977
w13-deligne-last1	deligne-finite-parameter-group-has-period-prime-to-three	0	13ab5c20e7b1601e6725719d4424b1b8396f4b7e
w13-ptl-pull	leavitt-mf-null-root-corner-is-equivalent-to-the-goal	0	0a7287aaf0753c399af3fee14a01eb2550db938a
w13-bs-break	fpbs-relative-threshold-is-quotient-l2-threshold	0	a566eea4ef1f72641f8ee0ef90df389691a6158f
w13-gs-last1	injective-torus-automata-have-regular-degree	0	37c49d8bca246c5029b57de3eb1cf3b4f0185226
w13-fp-pull	fpbs-bernoulli-cycle-tail-compactness	0	05dcad8136fe5c5bc3d72c8a6dbd0fbba8b67c5c
w13-fp-last1	fpbs-mal-bernoulli-single-stage-floor	0	4e0c4f72a03077bea6164d375ac61ffb7b318e95
w13-titz-pull	fully-ramified-covers-cannot-create-titz-witzel-soficity	0	3f4f2666325db22dc9df4619947edf77a0655a96
w13-titz-last1	hyperbolic-rf-gives-torsion-free-lef-quotientless-kazhdan	0	71e02dffca622327fb7ad970df50af58607ba786
w13-ptm-pull	jacobson-t-oriented-double-parabolic-is-lef	0	ca0719ebff7ac3533c934476a640469b96c1c610
w13-z-last1	some-houghton-group-has-superquadratic-dehn-function	0	d8e4f885440eb1d8373831487542a0130de45eef
w13-nh-last1	laurent-finitary-el-is-kazhdan-lef-inside-doubled-jacobson	0	4275aee6a4bb7d087ea46da87038d4f8c89ccd51
w13-ugc-break	completeness-dividing-host-transfers-never-beat-random-labeling	0	49f1514795ace3e2b1ac025fe258893681211e5b
